"customer_id","First name","Last name","gender","language","agree_for_promo","autopay_card","customer_category","status","data_of_birth"
"6362","Ava","Harris","female","English","No","No"," physical","active","1940-05-22 00:00:00"
"6363","Liam","Gill","male","English","Yes","Yes"," physical","active","1979-06-03 00:00:00"
"6364","Owen","Johnson","male","English","Yes","Yes"," physical","inactive","1982-12-12 00:00:00"
"6365","Ellie","Fortin","female","English","Yes","Yes"," physical","active","1991-08-11 00:00:00"
"6366","Nora","Nguyen","female","English","No","No"," physical","active","1949-03-29 00:00:00"
"6367","Isabella","King","female","English","Yes","Yes"," physical","active","1980-04-15 00:00:00"
"6368","Ella","Johnson","female","French","No","No"," physical","active","1944-02-18 00:00:00"
"6369","Zoey","Grant","female","English","No","Yes"," physical","inactive","1962-10-30 00:00:00"
"6370","Charlie","Grant","female","French","No","No"," physical","active","1984-11-06 00:00:00"
"6371","Riley","Lapointe","female","French","No","No"," physical","active","1997-08-06 00:00:00"
"6372","Sophia","Chen","female","English","No","No"," physical","active","1961-07-03 00:00:00"
"6373","Miles","Mitchell","male","English","No","No","business","active","1981-06-19 00:00:00"
"6374","Mason","Girard","male","English","Yes","Yes","business","active","1978-07-25 00:00:00"
"6375","Benjamin","Belanger","male","English","No","No"," physical","active","1985-03-22 00:00:00"
"6376","Alexander","Cameron","male","Chinese","Yes","No"," physical","inactive","1951-04-11 00:00:00"
"6377","Owen","Khan","male","English","No","Yes"," physical","active","1992-01-05 00:00:00"
"6378","Emma","Levesque","female","French","No","No"," physical","active","1996-06-24 00:00:00"
"6379","Ava","Grant","female","English","Yes","Yes"," physical","active","1959-02-22 00:00:00"
"6380","Hannah","Levesque","female","English","Yes","No","business","active","1962-10-17 00:00:00"
"6381","Miles","Rogen","male","English","No","Yes"," physical","active","1981-08-17 00:00:00"
"6382","Jack","Cameron","male","English","No","Yes"," physical","active","1980-11-11 00:00:00"
"6383","Mia","Cote","female","English","No","No"," physical","active","1984-06-11 00:00:00"
"6384","Jacob","Mitchell","male","English","No","Yes"," physical","active","1990-11-09 00:00:00"
"6385","Ava","Kennedy","female","French","No","Yes"," physical","active","1976-04-03 00:00:00"
"6386","Charlie","Robinson","female","English","No","Yes"," physical","active","1961-02-20 00:00:00"
"6387","Jackson","Kennedy","male","French","No","Yes"," physical","active","1953-07-11 00:00:00"
"6388","Henry","Pelletier","male","Chinese","No","No"," physical","active","1985-12-07 00:00:00"
"6389","Noah","Anderson","male","English","Yes","No"," physical","active","1989-01-13 00:00:00"
"6390","Emma","Kennedy","female","English","Yes","Yes"," physical","active","1957-12-31 00:00:00"
"6391","Nora","Harris","female","French","Yes","No"," physical","active","1957-07-08 00:00:00"
"6392","Charlotte","Morin","female","English","Yes","No"," physical","active","1942-11-14 00:00:00"
"6393","Charlotte","Michaud","female","English","Yes","No"," physical","active","1992-12-26 00:00:00"
"6394","Luca","Levesque","male","English","No","No"," physical","active","1957-11-13 00:00:00"
"6395","Luca","Beaulieu","male","English","Yes","Yes"," physical","active","1992-04-02 00:00:00"
"6396","Liam","Landry","male","English","No","No"," physical","active","1942-08-27 00:00:00"
"6397","Benjamin","Beaulieu","male","French","Yes","No"," physical","active","1960-12-02 00:00:00"
"6398","Logan","Pelletier","male","English","No","No"," physical","active","1970-10-17 00:00:00"
"6399","Levi","Murray","male","English","No","No"," physical","active","1965-08-28 00:00:00"
"6400","Theodore","Bouchard","male","English","No","No","business","active","1962-04-05 00:00:00"
"6401","Lily","Morrison","female","English","Yes","No"," physical","active","1998-11-21 00:00:00"
"6402","Leah","Harris","female","English","No","Yes"," physical","active","1996-09-28 00:00:00"
"6403","Olivia","Lapointe","female","English","Yes","No"," physical","active","1988-09-10 00:00:00"
"6404","Abigail","Morrison","female","Chinese","No","No","business","active","1976-01-02 00:00:00"
"6405","Leah","Morin","female","English","No","Yes"," physical","active","1968-07-02 00:00:00"
"6406","Aria","Lewis","female","English","Yes","Yes"," physical","inactive","1966-06-01 00:00:00"
"6407","Jackson","Leblanc","male","English","Yes","Yes"," physical","active","1978-03-31 00:00:00"
"6408","Logan","Gill","male","English","Yes","No"," physical","active","1983-03-26 00:00:00"
"6409","Ella","King","female","English","Yes","Yes"," physical","active","1979-06-17 00:00:00"
"6410","Theodore","Bouchard","male","French","Yes","No"," physical","active","1999-02-25 00:00:00"
"6411","Miles","Hall","male","English","No","Yes"," physical","active","1988-04-27 00:00:00"
"6412","Jack","Nadeau","male","English","Yes","No"," physical","active","2000-02-16 00:00:00"
"6413","Ellie","Jackson","female","English","Yes","No"," physical","active","1957-10-14 00:00:00"
"6414","Amelia","Davis","female","English","No","Yes"," physical","active","1967-03-30 00:00:00"
"6415","Jackson","Cameron","male","English","No","No","business","active","1973-11-10 00:00:00"
"6416","Theodore","Bouchard","male","English","Yes","No"," physical","active","1940-01-25 00:00:00"
"6417","Abigail","Reynolds","female","English","Yes","No"," physical","active","1980-03-09 00:00:00"
"6418","Hannah","Kennedy","female","English","No","Yes"," physical","active","1974-03-30 00:00:00"
"6419","Riley","Pelletier","female","English","Yes","Yes"," physical","active","1969-05-05 00:00:00"
"6420","Isla","Jackson","female","English","Yes","No"," physical","active","1965-01-26 00:00:00"
"6421","Jacob","Gauthier","male","English","No","No"," physical","active","1976-06-03 00:00:00"
"6422","Charlie","Lin","female","English","No","No","business","inactive","1951-05-07 00:00:00"
"6423","Mateo","Reynolds","male","French","No","No"," physical","active","1962-10-29 00:00:00"
"6424","Nora","Kennedy","female","English","Yes","No"," physical","active","1977-09-26 00:00:00"
"6425","William","King","male","English","No","No"," physical","active","1987-10-22 00:00:00"
"6426","Olivia","Davis","female","English","No","Yes"," physical","active","1989-04-13 00:00:00"
"6427","Mila","Lapointe","female","English","Yes","No","business","active","1955-09-22 00:00:00"
"6428","Zoey","MacDonald","female","English","No","Yes"," physical","active","1952-09-17 00:00:00"
"6429","Nora","Grant","female","English","No","No"," physical","active","1977-01-12 00:00:00"
"6430","Miles","Nguyen","male","English","No","No"," physical","active","1991-11-05 00:00:00"
"6431","Noah","Michaud","male","English","Yes","Yes"," physical","active","1942-07-12 00:00:00"
"6432","Elliot","Nadeau","male","English","Yes","No"," physical","active","1953-08-08 00:00:00"
"6433","Aria","Chen","female","English","Yes","No"," physical","inactive","1996-12-08 00:00:00"
"6434","Chloe","Jackson","female","English","No","No"," physical","active","1992-02-11 00:00:00"
"6435","Jack","Davis","male","French","No","Yes"," physical","active","1991-11-22 00:00:00"
"6436","Mila","Martin","female","English","Yes","No"," physical","active","1945-12-23 00:00:00"
"6437","Amelia","Girard","female","English","Yes","No"," physical","active","1987-06-28 00:00:00"
"6438","Jacob","Hall","male","English","No","No"," physical","active","1985-07-15 00:00:00"
"6439","William","Richard","male","English","Yes","No"," physical","active","1967-11-08 00:00:00"
"6440","Ethan","Cote","male","English","No","Yes"," physical","active","1984-11-25 00:00:00"
"6441","Jacob","Morin","male","French","No","No"," physical","active","1976-02-24 00:00:00"
"6442","Olivia","Gagnon","female","French","Yes","Yes"," physical","active","1943-03-03 00:00:00"
"6443","Emma","Gill","female","English","Yes","No"," physical","active","1951-01-23 00:00:00"
"6444","Riley","Belanger","female","English","No","No"," physical","active","1953-07-26 00:00:00"
"6445","Isabella","Lewis","female","French","No","No"," physical","active","1951-11-10 00:00:00"
"6446","Grayson","Robinson","male","English","No","No"," physical","active","1961-05-28 00:00:00"
"6447","William","Pelletier","male","English","No","Yes"," physical","active","1952-12-08 00:00:00"
"6448","Jacob","Johnston","male","French","Yes","Yes"," physical","active","1994-02-06 00:00:00"
"6449","Zoey","Bouchard","female","English","Yes","No"," physical","active","1991-11-24 00:00:00"
"6450","Benjamin","Davis","male","English","Yes","Yes"," physical","active","1949-02-25 00:00:00"
"6451","Oliver","Nguyen","male","Chinese","No","No"," physical","active","1943-02-09 00:00:00"
"6452","Scarlett","Lapointe","female","French","Yes","No"," physical","inactive","2000-02-13 00:00:00"
"6453","Ava","Beaulieu","female","English","Yes","No"," physical","active","1982-11-13 00:00:00"
"6454","Mia","Lewis","female","English","No","Yes","business","active","1975-05-13 00:00:00"
"6455","Jack","Cote","male","English","No","Yes"," physical","active","1963-06-09 00:00:00"
"6456","James","Lavoie","male","English","No","No"," physical","active","1952-05-01 00:00:00"
"6457","Nathan","Fortin","male","English","No","Yes"," physical","inactive","1995-04-13 00:00:00"
"6458","Isla","Beaulieu","female","English","No","Yes"," physical","active","1988-08-18 00:00:00"
"6459","Oliver","Kennedy","male","English","No","No"," physical","active","1944-08-14 00:00:00"
"6460","Chloe","Peters","female","English","Yes","Yes"," physical","active","1965-06-29 00:00:00"
"6461","Ethan","Beaulieu","male","French","No","Yes"," physical","inactive","1981-07-28 00:00:00"
"6462","Nora","Levesque","female","English","Yes","No"," physical","active","1990-06-05 00:00:00"
"6463","Emma","Harris","female","English","No","No"," physical","active","1940-03-05 00:00:00"
"6464","Isla","Murphy","female","French","Yes","Yes"," physical","active","1992-07-22 00:00:00"
"6465","Sophia","Davis","female","English","No","Yes"," physical","active","1974-03-08 00:00:00"
"6466","Ella","Patel","female","English","No","No"," physical","active","1958-09-30 00:00:00"
"6467","Henry","Murray","male","English","No","Yes","business","active","1972-01-12 00:00:00"
"6468","Chloe","Gagnon","female","English","Yes","No"," physical","active","1992-09-21 00:00:00"
"6469","Avery","Peters","female","English","Yes","No"," physical","inactive","1978-01-09 00:00:00"
"6470","Mason","Grant","male","English","No","Yes"," physical","active","1997-03-17 00:00:00"
"6471","Zoey","Fortin","female","English","No","No"," physical","active","1979-08-09 00:00:00"
"6472","Riley","Johnson","female","French","No","No"," physical","active","1963-09-28 00:00:00"
"6473","Abigail","Richard","female","English","No","Yes"," physical","active","1983-03-01 00:00:00"
"6474","Benjamin","Reynolds","male","French","No","No"," physical","active","1952-02-28 00:00:00"
"6475","Hannah","Chen","female","English","Yes","Yes"," physical","active","1975-12-30 00:00:00"
"6476","Henry","Gauthier","male","English","Yes","Yes"," physical","active","1957-10-17 00:00:00"
"6477","Mason","Gauthier","male","English","No","No"," physical","active","1945-03-27 00:00:00"
"6478","Grayson","Patel","male","English","Yes","No"," physical","active","1964-05-28 00:00:00"
"6479","Jack","Gill","male","English","No","Yes"," physical","active","1979-11-25 00:00:00"
"6480","Luca","Michaud","male","English","No","Yes"," physical","active","1953-12-20 00:00:00"
"6481","Sophia","Ouellet","female","English","No","Yes"," physical","active","1973-06-22 00:00:00"
"6482","Grayson","Johnston","male","English","Yes","Yes","business","inactive","1966-07-15 00:00:00"
"6483","Leo","Grant","male","English","Yes","No"," physical","active","1964-11-15 00:00:00"
"6484","Emma","Fortin","female","English","No","Yes"," physical","inactive","1953-11-22 00:00:00"
"6485","Zoey","Reynolds","female","French","No","Yes"," physical","active","1970-08-25 00:00:00"
"6486","Ava","Harris","female","English","Yes","Yes"," physical","active","1978-03-07 00:00:00"
"6487","Abigail","Davis","female","English","No","No"," physical","active","1941-11-14 00:00:00"
"6488","Charlotte","Johnson","female","French","Yes","Yes"," physical","active","1982-07-27 00:00:00"
"6489","Nathan","Nadeau","male","French","Yes","Yes"," physical","active","1941-09-09 00:00:00"
"6490","Riley","Jackson","female","English","No","Yes"," physical","active","1964-04-03 00:00:00"
"6491","Luca","Lewis","male","French","Yes","Yes"," physical","active","1989-07-23 00:00:00"
"6492","Grayson","Bouchard","male","English","Yes","Yes"," physical","active","1988-05-14 00:00:00"
"6493","Grayson","Graham","male","English","Yes","Yes"," physical","active","1954-02-20 00:00:00"
"6494","Owen","Morin","male","English","No","Yes"," physical","active","1965-02-22 00:00:00"
"6495","Everly","Leblanc","female","English","Yes","No"," physical","active","1974-11-02 00:00:00"
"6496","William","Johnson","male","English","No","No"," physical","active","1998-08-23 00:00:00"
"6497","Luca","Girard","male","English","No","Yes"," physical","active","1945-06-16 00:00:00"
"6498","William","Nadeau","male","English","Yes","Yes"," physical","active","1965-10-15 00:00:00"
"6499","Mateo","Michaud","male","English","No","No"," physical","active","1943-11-07 00:00:00"
"6500","Charlotte","Girard","female","French","Yes","Yes"," physical","active","1947-03-09 00:00:00"
"6501","Scarlett","Jackson","female","English","No","Yes"," physical","active","1991-06-16 00:00:00"
"6502","Alexander","Nguyen","male","French","Yes","Yes"," physical","active","1998-07-30 00:00:00"
"6503","Miles","Morrison","male","English","Yes","Yes"," physical","active","1985-12-03 00:00:00"
"6504","Isla","Davis","female","English","No","Yes"," physical","active","1994-09-13 00:00:00"
"6505","Benjamin","Martin","male","English","No","No","business","active","1968-06-15 00:00:00"
"6506","Zoey","Graham","female","English","Yes","No","business","active","1988-04-15 00:00:00"
"6507","Ethan","Campbell","male","English","Yes","No"," physical","active","1966-07-12 00:00:00"
"6508","James","MacDonald","male","English","Yes","Yes","business","active","1976-01-01 00:00:00"
"6509","Jack","Lewis","male","French","No","No"," physical","active","1969-03-14 00:00:00"
"6510","Alexander","Hall","male","English","Yes","Yes","business","active","1960-08-16 00:00:00"
"6511","Zoey","Michaud","female","English","No","No"," physical","active","1996-02-19 00:00:00"
"6512","Abigail","Mitchell","female","English","No","No"," physical","active","1998-03-10 00:00:00"
"6513","Charlie","Morrison","female","English","No","No"," physical","active","1955-04-11 00:00:00"
"6514","Sophia","Davis","female","English","Yes","Yes"," physical","active","1964-04-03 00:00:00"
"6515","Jacob","Murray","male","English","Yes","No"," physical","active","1947-03-18 00:00:00"
"6516","Abigail","Anderson","female","English","No","No"," physical","active","1959-08-23 00:00:00"
"6517","Noah","King","male","English","Yes","No"," physical","active","1963-04-14 00:00:00"
"6518","Grayson","Michaud","male","French","No","Yes"," physical","active","1983-04-23 00:00:00"
"6519","Grayson","Lewis","male","English","No","Yes"," physical","active","1965-12-15 00:00:00"
"6520","Charlie","Murray","female","English","Yes","Yes","business","active","1974-01-08 00:00:00"
"6521","Isabella","Bouchard","female","French","Yes","No"," physical","active","1996-10-29 00:00:00"
"6522","Grayson","Murray","male","English","Yes","No"," physical","active","1983-09-03 00:00:00"
"6523","Oliver","Lavoie","male","English","Yes","Yes"," physical","active","1998-05-05 00:00:00"
"6524","James","Anderson","male","English","Yes","Yes"," physical","active","1999-04-19 00:00:00"
"6525","James","Martin","male","English","No","Yes"," physical","active","1996-12-11 00:00:00"
"6526","William","Gill","male","English","No","Yes","business","active","1975-11-01 00:00:00"
"6527","Aria","Nguyen","female","English","No","No"," physical","active","1985-01-08 00:00:00"
"6528","Charlie","Johnson","female","English","No","No"," physical","active","1963-09-23 00:00:00"
"6529","Abigail","Lewis","female","English","No","Yes"," physical","inactive","1998-08-29 00:00:00"
"6530","Avery","Morrison","female","English","Yes","Yes"," physical","active","1945-01-28 00:00:00"
"6531","Levi","Martin","male","French","No","No"," physical","active","1957-02-27 00:00:00"
"6532","Levi","Gagnon","male","French","Yes","No"," physical","active","1987-11-20 00:00:00"
"6533","Amelia","Harris","female","English","Yes","Yes","business","active","1959-12-26 00:00:00"
"6534","Jackson","Beaulieu","male","English","Yes","Yes"," physical","active","1974-10-05 00:00:00"
"6535","William","Murphy","male","English","No","No"," physical","active","1998-01-04 00:00:00"
"6536","Charlotte","Chen","female","Chinese","No","No"," physical","active","1974-03-21 00:00:00"
"6537","Isla","Cote","female","English","Yes","Yes","business","active","1975-04-21 00:00:00"
"6538","Isabella","Richard","female","English","Yes","No"," physical","active","1942-05-07 00:00:00"
"6539","Liam","Cote","male","French","Yes","No"," physical","inactive","1996-12-25 00:00:00"
"6540","Riley","Fortin","female","English","No","No"," physical","active","1975-06-09 00:00:00"
"6541","Henry","Morrison","male","French","Yes","No"," physical","active","1996-05-30 00:00:00"
"6542","Charlie","Bouchard","female","French","Yes","Yes"," physical","active","1993-12-14 00:00:00"
"6543","Isla","Lin","female","English","No","Yes"," physical","active","1957-10-21 00:00:00"
"6544","Scarlett","Martin","female","French","Yes","Yes"," physical","active","1944-08-31 00:00:00"
"6545","Scarlett","Landry","female","French","Yes","No"," physical","active","1946-11-05 00:00:00"
"6546","Leo","Rogen","male","French","Yes","No"," physical","active","1949-11-04 00:00:00"
"6547","Isla","Bouchard","female","English","No","Yes"," physical","active","1954-07-20 00:00:00"
"6548","Alexander","Jackson","male","English","Yes","Yes"," physical","active","1952-05-10 00:00:00"
"6549","Grayson","Jackson","male","French","No","Yes"," physical","active","1982-05-14 00:00:00"
"6550","James","Reynolds","male","English","Yes","Yes"," physical","active","1972-10-02 00:00:00"
"6551","Zoey","Gauthier","female","French","No","Yes"," physical","active","1970-01-27 00:00:00"
"6552","Aria","Anderson","female","English","No","Yes"," physical","active","1965-03-23 00:00:00"
"6553","Hannah","Belanger","female","English","No","Yes"," physical","active","1973-03-14 00:00:00"
"6554","Riley","Hall","female","English","Yes","Yes"," physical","active","1952-03-25 00:00:00"
"6555","Luca","Graham","male","English","No","Yes"," physical","active","1950-10-19 00:00:00"
"6556","Leah","Girard","female","French","No","No"," physical","active","1978-09-29 00:00:00"
"6557","Jack","Chen","male","English","Yes","Yes"," physical","active","1946-07-19 00:00:00"
"6558","Theodore","Patel","male","English","No","Yes"," physical","active","1971-01-18 00:00:00"
"6559","Hannah","Gagnon","female","English","Yes","Yes"," physical","active","2000-01-27 00:00:00"
"6560","Mason","Cote","male","French","No","Yes"," physical","active","1961-11-10 00:00:00"
"6561","Oliver","Rogen","male","English","Yes","Yes"," physical","active","1965-01-27 00:00:00"
"6562","Ella","Rogen","female","English","Yes","No","business","active","1996-06-10 00:00:00"
"6563","Mateo","Murray","male","English","No","No"," physical","active","1959-11-20 00:00:00"
"6564","Zoey","Campbell","female","English","Yes","Yes"," physical","inactive","1966-06-01 00:00:00"
"6565","William","Lavoie","male","English","Yes","Yes"," physical","active","1979-03-13 00:00:00"
"6566","Luca","Nadeau","male","English","No","No"," physical","active","1974-10-15 00:00:00"
"6567","Isabella","Robinson","female","English","Yes","Yes"," physical","active","1979-02-18 00:00:00"
"6568","Isabella","MacDonald","female","English","Yes","Yes"," physical","active","1960-04-08 00:00:00"
"6569","Levi","Anderson","male","French","Yes","Yes"," physical","active","1969-05-09 00:00:00"
"6570","Isla","Mitchell","female","English","No","Yes"," physical","active","1981-07-16 00:00:00"
"6571","Benjamin","Mitchell","male","English","No","No"," physical","active","1985-09-20 00:00:00"
"6572","Mia","Pelletier","female","English","Yes","Yes"," physical","active","1999-02-04 00:00:00"
"6573","Chloe","Harris","female","English","No","Yes"," physical","inactive","1988-12-09 00:00:00"
"6574","Chloe","King","female","French","Yes","No"," physical","active","1978-05-10 00:00:00"
"6575","Zoey","Graham","female","English","Yes","Yes"," physical","active","1959-06-11 00:00:00"
"6576","Ella","Peters","female","English","No","No"," physical","active","1985-06-24 00:00:00"
"6577","Zoey","Gill","female","English","No","Yes"," physical","active","1944-07-19 00:00:00"
"6578","Charlotte","Martin","female","English","Yes","No"," physical","active","1971-01-08 00:00:00"
"6579","Jackson","Evans","male","English","No","Yes"," physical","inactive","1965-10-03 00:00:00"
"6580","Scarlett","Belanger","female","Chinese","Yes","Yes"," physical","inactive","1960-04-03 00:00:00"
"6581","Mila","Johnson","female","English","Yes","No"," physical","active","1960-09-27 00:00:00"
"6582","Noah","Patel","male","English","Yes","No","business","active","1953-07-14 00:00:00"
"6583","Leo","Belanger","male","English","Yes","Yes"," physical","active","1981-03-08 00:00:00"
"6584","Jackson","Nadeau","male","English","Yes","No"," physical","active","1957-09-24 00:00:00"
"6585","Lucas","Jackson","male","English","No","No"," physical","active","1942-10-24 00:00:00"
"6586","Zoey","Jackson","female","French","Yes","No"," physical","inactive","1965-01-24 00:00:00"
"6587","Grayson","Jackson","male","English","Yes","No"," physical","active","1979-03-28 00:00:00"
"6588","Charlotte","Richard","female","English","Yes","No"," physical","active","1995-01-25 00:00:00"
"6589","Leah","Gauthier","female","English","No","Yes"," physical","active","1992-11-15 00:00:00"
"6590","Ethan","Gill","male","English","Yes","Yes"," physical","inactive","1978-07-22 00:00:00"
"6591","Leah","Kennedy","female","French","No","Yes"," physical","active","1950-12-25 00:00:00"
"6592","Lucas","Lavoie","male","English","Yes","Yes"," physical","active","1964-08-10 00:00:00"
"6593","Nora","Murray","female","English","Yes","Yes"," physical","active","1952-11-06 00:00:00"
"6594","Ava","MacDonald","female","English","No","No"," physical","active","1965-03-05 00:00:00"
"6595","Olivia","Fortin","female","English","Yes","No"," physical","active","1990-06-27 00:00:00"
"6596","Everly","Lavoie","female","English","Yes","No"," physical","active","1988-04-08 00:00:00"
"6597","Ethan","Patel","male","English","Yes","No","business","active","1995-02-08 00:00:00"
"6598","William","Jackson","male","English","No","No"," physical","active","1981-10-05 00:00:00"
"6599","Amelia","King","female","English","No","Yes"," physical","active","1995-03-10 00:00:00"
"6600","Zoey","Rogen","female","English","Yes","No"," physical","active","1952-08-11 00:00:00"
"6601","Leah","Landry","female","English","No","Yes"," physical","active","1961-03-03 00:00:00"
"6602","Grayson","Hall","male","English","No","Yes"," physical","active","1943-01-11 00:00:00"
"6603","Charlotte","Martin","female","English","No","No","business","active","1964-11-03 00:00:00"
"6604","Sophia","Beaulieu","female","French","Yes","No"," physical","active","1972-04-29 00:00:00"
"6605","Elliot","Girard","male","English","No","Yes"," physical","active","1940-12-26 00:00:00"
"6606","Mia","Robinson","female","English","No","No"," physical","active","1958-10-15 00:00:00"
"6607","Levi","Reynolds","male","English","Yes","No","business","active","1972-06-06 00:00:00"
"6608","Alexander","Johnston","male","French","Yes","No"," physical","active","1990-05-08 00:00:00"
"6609","Scarlett","Cameron","female","English","Yes","No"," physical","inactive","1959-07-14 00:00:00"
"6610","Aria","Johnston","female","French","Yes","Yes"," physical","active","2000-02-27 00:00:00"
"6611","Charlie","Belanger","female","English","No","Yes"," physical","active","1965-12-23 00:00:00"
"6612","Henry","Jackson","male","English","No","Yes"," physical","active","1999-09-03 00:00:00"
"6613","Leo","Richard","male","English","No","No"," physical","active","1976-06-12 00:00:00"
"6614","Isabella","Gagnon","female","English","No","Yes"," physical","active","1946-01-20 00:00:00"
"6615","Chloe","Morin","female","English","No","No"," physical","active","1973-01-03 00:00:00"
"6616","Leo","Girard","male","French","No","No"," physical","active","1967-03-04 00:00:00"
"6617","Isabella","Belanger","female","French","No","Yes"," physical","active","1987-06-11 00:00:00"
"6618","Leo","Jackson","male","English","Yes","Yes"," physical","active","1942-09-05 00:00:00"
"6619","Ethan","Harris","male","English","No","Yes","business","active","1972-03-05 00:00:00"
"6620","James","Robinson","male","French","No","No"," physical","active","1979-02-06 00:00:00"
"6621","Jacob","Lavoie","male","French","No","No"," physical","active","1975-04-24 00:00:00"
"6622","Zoey","Kennedy","female","English","Yes","No","business","active","1953-01-28 00:00:00"
"6623","Avery","Mitchell","female","English","No","Yes"," physical","active","1995-08-21 00:00:00"
"6624","Lily","Reynolds","female","English","No","No"," physical","active","1955-10-23 00:00:00"
"6625","Oliver","Rogen","male","English","No","Yes"," physical","active","1943-07-25 00:00:00"
"6626","Owen","Leblanc","male","English","No","Yes"," physical","active","1955-12-24 00:00:00"
"6627","Liam","Beaulieu","male","English","No","No"," physical","active","1961-12-07 00:00:00"
"6628","Hannah","Cameron","female","French","Yes","Yes"," physical","inactive","1959-07-12 00:00:00"
"6629","Mila","Harris","female","English","No","Yes"," physical","active","1982-08-10 00:00:00"
"6630","Benjamin","Nguyen","male","English","Yes","Yes"," physical","active","1971-10-28 00:00:00"
"6631","Olivia","Gill","female","English","Yes","No"," physical","active","1990-06-07 00:00:00"
"6632","Logan","Hall","male","French","Yes","Yes"," physical","active","1982-12-24 00:00:00"
"6633","Emma","Harris","female","English","No","No"," physical","active","1967-04-01 00:00:00"
"6634","Jacob","Murray","male","English","No","Yes","business","active","1942-04-15 00:00:00"
"6635","Benjamin","Pelletier","male","English","Yes","Yes"," physical","active","1946-06-29 00:00:00"
"6636","Jack","Kennedy","male","English","Yes","No","business","active","1965-02-28 00:00:00"
"6637","Jackson","Morin","male","English","Yes","Yes"," physical","active","1955-10-18 00:00:00"
"6638","Jack","Patel","male","English","No","No","business","active","1988-04-14 00:00:00"
"6639","Luca","Michaud","male","Chinese","Yes","Yes"," physical","active","1998-07-06 00:00:00"
"6640","Ethan","Pelletier","male","English","No","Yes"," physical","active","1979-05-02 00:00:00"
"6641","Liam","Cameron","male","English","Yes","No"," physical","active","1955-12-11 00:00:00"
"6642","Scarlett","King","female","English","No","Yes"," physical","active","1996-07-02 00:00:00"
"6643","Logan","Lavoie","male","English","No","Yes","business","active","1998-05-12 00:00:00"
"6644","Sophia","Johnson","female","English","Yes","Yes"," physical","active","1984-03-27 00:00:00"
"6645","Mila","Gauthier","female","French","Yes","Yes","business","inactive","1978-11-15 00:00:00"
"6646","Chloe","Johnston","female","English","Yes","Yes"," physical","active","1969-07-29 00:00:00"
"6647","Leah","Morin","female","English","Yes","No"," physical","active","1996-06-05 00:00:00"
"6648","Abigail","Peters","female","English","No","No"," physical","active","1959-11-02 00:00:00"
"6649","Miles","Morin","male","Chinese","Yes","No"," physical","active","1985-01-17 00:00:00"
"6650","Isabella","Harris","female","English","Yes","No"," physical","active","1969-09-27 00:00:00"
"6651","Ava","Graham","female","Chinese","Yes","No"," physical","active","1969-08-27 00:00:00"
"6652","Sophia","Campbell","female","English","No","Yes"," physical","active","1947-08-02 00:00:00"
"6653","Oliver","Peters","male","French","Yes","Yes"," physical","active","2000-11-16 00:00:00"
"6654","Scarlett","Murray","female","English","No","Yes"," physical","active","1983-09-08 00:00:00"
"6655","Sophia","Harris","female","English","Yes","No"," physical","active","1972-05-28 00:00:00"
"6656","Ella","Martin","female","English","No","No"," physical","active","1992-09-03 00:00:00"
"6657","Miles","Nadeau","male","English","Yes","Yes"," physical","active","1996-12-10 00:00:00"
"6658","Luca","Morrison","male","English","Yes","No"," physical","active","1985-08-17 00:00:00"
"6659","Riley","Grant","female","English","No","No"," physical","inactive","1959-05-01 00:00:00"
"6660","Theodore","Belanger","male","English","Yes","Yes"," physical","active","1943-12-30 00:00:00"
"6661","Zoey","Richard","female","English","Yes","Yes"," physical","active","1977-07-02 00:00:00"
"6662","Mila","Gagnon","female","English","No","No"," physical","active","1975-11-30 00:00:00"
"6663","Elliot","Graham","male","English","No","No"," physical","active","1943-02-02 00:00:00"
"6664","Theodore","Reynolds","male","French","Yes","No"," physical","active","1981-06-22 00:00:00"
"6665","Zoey","Nguyen","female","English","Yes","No"," physical","active","1965-06-20 00:00:00"
"6666","James","Girard","male","English","Yes","Yes","business","inactive","1955-02-28 00:00:00"
"6667","Emma","Levesque","female","Chinese","No","Yes"," physical","active","1975-02-27 00:00:00"
"6668","Benjamin","Belanger","male","English","Yes","Yes"," physical","inactive","1940-11-23 00:00:00"
"6669","Mateo","Beaulieu","male","English","Yes","No"," physical","active","1988-10-21 00:00:00"
"6670","Nathan","Robinson","male","English","No","No"," physical","active","1948-06-14 00:00:00"
"6671","Jacob","Lewis","male","English","Yes","Yes"," physical","active","1968-12-03 00:00:00"
"6672","Isla","Anderson","female","English","Yes","Yes"," physical","active","1959-01-14 00:00:00"
"6673","Ellie","Richard","female","English","No","Yes"," physical","active","1989-10-29 00:00:00"
"6674","William","Johnston","male","French","Yes","Yes"," physical","active","1978-02-16 00:00:00"
"6675","Elliot","King","male","English","Yes","Yes","business","active","1952-11-19 00:00:00"
"6676","Chloe","Harris","female","French","Yes","No","business","active","1941-02-04 00:00:00"
"6677","Abigail","Levesque","female","French","Yes","Yes"," physical","active","1966-11-06 00:00:00"
"6678","Leah","Grant","female","English","Yes","No","business","active","1971-11-13 00:00:00"
"6679","Amelia","Murray","female","English","No","Yes"," physical","active","1971-07-29 00:00:00"
"6680","Theodore","Lewis","male","English","No","No"," physical","active","1940-08-06 00:00:00"
"6681","Riley","Nguyen","female","English","No","No"," physical","active","1947-08-11 00:00:00"
"6682","Avery","Reynolds","female","English","No","Yes"," physical","active","1941-12-26 00:00:00"
